,ID,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,M_MOROSO,MONTO,FUGA,FUGA_COD,CIUDAD_COD,log_RENTA,log_MONTO,RATIO_DEUDA,IS_SANTIAGO,IS_ARICA,IS_CONCEPCION,IS_COD_OFI_27,IS_COD_OFI_31,IS_COD_OFI_55,IS_COD_OFI_90,IS_COD_OFI_138,IS_COD_COM_1,IS_COD_COM_88,IS_COD_COM_89,IS_COD_COM_90,IS_COD_COM_119,IS_COD_COM_226,IS_MONTO_8M,SEGURO_NO,SEGURO_SI,GENERO_F,GENERO_M,NIV_EDUC_COD_COL,NIV_EDUC_COD_UNV,E_CIVIL_COD_CAS,E_CIVIL_COD_SOL
97,98,2280308,52.0,UNV,SOL,25,88.0,SANTIAGO,1217342,0,0,123,1651,38089,2144,2,8000000,FUGA,1,SANTIAGO,14.63982151806355,15.894952224644102,0.07889598372550675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
98,99,34909,39.0,TEC,SOL,52,103.0,SANTIAGO,0,175947,0,0,157,0,0,1,1400000,NO FUGA,0,SANTIAGO,10.460528600099082,14.151983508870947,0.7206696594820001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
99,100,510623,55.0,TEC,CAS,120,113.0,SANTIAGO,0,909407,0,0,286,32515,7534,1,3300000,FUGA,1,SANTIAGO,13.143388786210155,15.009433329466965,0.26570987093916926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
100,101,27172,62.0,MED,SOL,61,284.0,OSORNO,289733,0,0,0,880,0,0,1,700000,NO FUGA,0,OSORNO,10.209979112224897,13.45883704259595,1.527906878929991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
101,102,68573,45.0,UNV,CAS,55,90.0,SANTIAGO,0,483918,0,410,437,0,1066,2,3100000,FUGA,1,SANTIAGO,11.135668733125653,14.946912992035967,1.0121268054273758,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
102,103,1136608,42.0,UNV,CAS,55,90.0,SANTIAGO,0,3016,0,790285,490,0,7,2,8000000,FUGA,1,SANTIAGO,13.94355982616679,15.894952224644102,0.09977041965467175,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
103,104,487599,30.0,UNV,CAS,74,91.0,SANTIAGO,0,1709,0,0,35,0,0,1,2500000,NO FUGA,0,SANTIAGO,13.097250676589253,14.731801689838349,0.0005112514879762147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
104,105,54942,47.0,TEC,SOL,10,5.0,IQUIQUE,0,1561351,1808842,0,208,0,1674,1,8000000,NO FUGA,0,IQUIQUE,10.914051563182127,15.894952224644102,8.767885094411248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
105,106,382787,46.0,MED,CAS,31,118.0,SANTIAGO,0,260599,0,788433,681,0,828,1,3300000,FUGA,1,SANTIAGO,12.855236590107197,15.009433329466965,0.3920651134218993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
106,107,313480,33.0,TEC,SOL,83,88.0,SANTIAGO,0,0,0,0,49,0,287,1,900000,NO FUGA,0,SANTIAGO,12.655494031157884,13.710151153416941,0.0001535755299950783,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
107,108,490012,52.0,UNV,SOL,27,226.0,CONCEPCION,0,168370,0,576412,1592,0,506,2,800000,FUGA,1,CONCEPCION,13.102187200347124,13.592368256649284,0.21774423017045647,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
108,109,477794,46.0,UNV,SOL,138,1.0,ARICA,0,525197,0,147712,0,0,14169,1,3900000,FUGA,1,ARICA,13.076937049189539,15.176487367510099,0.20543192852388864,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
109,110,720043,53.0,MED,CAS,27,226.0,CONCEPCION,0,46525,0,1095071,9,0,33,1,7300000,NO FUGA,0,CONCEPCION,13.487067600236141,15.803385043104912,0.22650214739159427,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
110,111,35063,31.0,TEC,CAS,40,67.0,VINA DEL MAR,0,292180,0,314105,0,0,217,0,3500000,NO FUGA,0,VINA DEL MAR,10.464930242098646,15.068273812173887,2.4710745148528566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
111,112,58762,52.0,MED,CAS,39,84.0,SANTIAGO,265674,4127,0,153789,862,0,103,2,900000,NO FUGA,0,SANTIAGO,10.981267684124095,13.710151153416941,1.032144194255763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
112,113,330251,40.0,UNV,CAS,138,1.0,ARICA,0,143,0,194637,783,0,6,2,2600000,FUGA,1,ARICA,12.707611278384402,14.77102238760702,0.08459799191697051,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
113,114,131346,49.0,UNV,CAS,83,85.0,SANTIAGO,0,238550,0,110592,109,26870,1,1,4500000,FUGA,1,SANTIAGO,11.785597955111706,15.319588176962746,0.40908636077883714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
114,115,8362439,44.0,UNV,CAS,55,90.0,SANTIAGO,0,76703,0,758807,87,0,797,2,3200000,FUGA,1,SANTIAGO,15.939260808504988,14.978661680269907,0.014288295555877897,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
115,116,630734,45.0,MED,SOL,54,89.0,SANTIAGO,0,122273,0,0,649,2743,0,2,4800000,NO FUGA,0,SANTIAGO,13.354641085007685,15.38412668421143,0.028462530503010324,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
116,117,13130,53.0,TEC,SOL,85,88.0,SANTIAGO,0,1610674,0,0,7,0,0,1,8000000,NO FUGA,0,SANTIAGO,9.482731125859004,15.894952224644102,17.524556631487325,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
117,118,24934,54.0,UNV,CAS,39,80.0,SANTIAGO,598071,368936,0,371950,782,0,102,1,1600000,FUGA,1,SANTIAGO,10.124027717980223,14.285514812209815,7.676505975776049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
118,119,34004,40.0,TEC,CAS,98,127.0,TALAGANTE,96820,85884,0,293281,122,0,231,1,2300000,NO FUGA,0,TALAGANTE,10.43426285160974,14.648420115681892,2.001188935755457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
119,120,425823,41.0,MED,CAS,126,110.0,SANTIAGO,0,316223,0,0,0,0,4,1,2000000,FUGA,1,SANTIAGO,12.961781394343468,14.508658238524095,0.10608968649281174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
120,121,2981,50.0,MED,VIU,55,90.0,SANTIAGO,0,62674,0,129984,252,0,109,1,4400000,FUGA,1,SANTIAGO,8.000349495324684,15.29711532616119,9.250011980639286,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
121,122,2839338,44.0,UNV,CAS,32,91.0,SANTIAGO,0,1352808,0,820004,0,0,1284,1,5400000,FUGA,1,SANTIAGO,14.85908183656885,15.501909696719672,0.10938651393891313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
122,123,413261,39.0,UNV,CAS,57,93.0,SANTIAGO,0,241964,0,278256,144,0,83,1,1500000,NO FUGA,0,SANTIAGO,12.931837053374196,14.220976332738882,0.1799098252332407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
123,124,365138,41.0,UNV,CAS,122,95.0,SANTIAGO,0,818468,0,0,15,0,0,2,3900000,NO FUGA,0,SANTIAGO,12.808033381988174,15.176487367510099,0.3202249169198651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
124,125,883985,40.0,TEC,CAS,34,29.0,LA SERENA,818974,609309,0,337529,780,4768,0,2,700000,NO FUGA,0,LA SERENA,13.6921965043903,13.45883704259595,0.28626229113454577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
125,126,173451,30.0,TEC,SOL,122,98.0,SANTIAGO,0,48433,0,20227,93,1433,53,1,1400000,NO FUGA,0,SANTIAGO,12.063656183031908,14.151983508870947,0.05785083807118849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
126,127,20084,50.0,MED,SOL,69,53.0,SAN FELIPE,0,1291644,0,5167,48,35908,0,1,8000000,NO FUGA,0,SAN FELIPE,9.907728546793383,15.894952224644102,9.479955614988476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
127,128,144015,39.0,MED,CAS,56,138.0,RENGO,0,0,0,98127,87,0,199,1,5100000,NO FUGA,0,RENGO,11.877679683496867,15.444751293772967,0.09762276746965842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
128,129,558058,45.0,MED,CAS,108,100.0,SANTIAGO,80396,21565,0,0,1423,0,0,1,700000,NO FUGA,0,SANTIAGO,13.232219970540946,13.45883704259595,0.02646550307366925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
129,130,779386,48.0,UNV,SEP,118,89.0,SANTIAGO,0,306725,0,56354,74,107,38,2,3600000,FUGA,1,SANTIAGO,13.566262992250593,15.096444681204078,0.0665906972191663,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
130,131,863012,30.0,MED,SOL,63,300.0,CASTRO,0,424868,0,0,118,0,0,1,5500000,NO FUGA,0,CASTRO,13.668185033683278,15.520258832020865,0.07034946046106957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
131,132,486003,34.0,TEC,SOL,67,193.0,CHILLAN,71267,153871,0,448195,2293,0,21200,1,600000,NO FUGA,0,CHILLAN,13.093972133301437,13.304686600863562,0.20482736585106323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
132,133,251542,52.0,MED,CAS,138,1.0,ARICA,0,0,0,0,425,0,0,1,2200000,FUGA,1,ARICA,12.435369228062585,14.603968372873895,0.00024193630827910588,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
133,134,5769103,44.0,UNV,CAS,55,90.0,SANTIAGO,0,364746,0,0,0,0,2842,1,3400000,FUGA,1,SANTIAGO,15.568027340464297,15.039286283703994,0.009102405397462012,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
134,135,27483,56.0,MED,SOL,21,502.0,CHUQUICAMATA,195170,841316,0,0,64,42060,0,1,7900000,NO FUGA,0,CHUQUICAMATA,10.221359296150967,15.882373444019521,5.606639948851497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
135,136,124040,50.0,TEC,CAS,138,1.0,ARICA,0,387846,0,0,8,0,0,1,2800000,FUGA,1,ARICA,11.728367435097399,14.845130332288226,0.4466934629382227,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
136,137,87854,34.0,TEC,CAS,50,88.0,SANTIAGO,0,344787,0,0,132,0,0,1,4200000,NO FUGA,0,SANTIAGO,11.383443007191993,15.250595321348806,0.5608655919398743,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
137,138,136704,40.0,UNV,CAS,31,119.0,SANTIAGO,0,143607,0,104936,744,0,12,2,1700000,FUGA,1,SANTIAGO,11.825580598487909,14.346139397261565,0.26052116773675765,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
138,139,1663762,47.0,UNV,CAS,138,1.0,ARICA,0,191595,0,125765,0,0,1,1,8000000,FUGA,1,ARICA,14.324592462334861,15.894952224644102,0.027249948352846484,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
139,140,1300789,52.0,TEC,SOL,14,16.0,ANTOFAGASTA,0,650514,0,0,0,7389,0,1,8000000,NO FUGA,0,ANTOFAGASTA,14.078482330169258,15.894952224644102,0.07225329066765303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
140,141,488478,45.0,UNV,CAS,129,106.0,SANTIAGO,0,205687,0,0,2,0,0,1,2200000,FUGA,1,SANTIAGO,13.099051760799888,14.603968372873895,0.060154778135935935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
141,142,697230,33.0,UNV,CAS,48,89.0,SANTIAGO,0,19995,0,0,1,0,0,1,2200000,NO FUGA,0,SANTIAGO,13.454872055208087,14.603968372873895,0.004097233747420916,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
142,143,519811,37.0,UNV,CAS,84,90.0,SANTIAGO,0,443945,0,0,77,0,0,1,4500000,NO FUGA,0,SANTIAGO,13.161222486725286,15.319588176962746,0.12202869339597881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
143,144,3586,45.0,MED,CAS,55,90.0,SANTIAGO,0,72834,0,0,9,1391,0,1,6000000,FUGA,1,SANTIAGO,8.185071477532283,15.607270193858982,2.957334076965979,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
144,145,624021,47.0,UNV,CAS,61,90.0,SANTIAGO,964309,0,0,566320,993,0,423,2,2400000,FUGA,1,SANTIAGO,13.343940903140329,14.690979711984754,0.35073132840996424,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
145,146,636035,34.0,TEC,CAS,16,91.0,SANTIAGO,0,522864,0,0,0,25003,0,0,3500000,NO FUGA,0,SANTIAGO,13.363010444493911,15.068273812173887,0.12305432427909965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
146,147,109980,35.0,UNV,CAS,129,105.0,SANTIAGO,0,4125,0,42363,96,620,382,1,1600000,NO FUGA,0,SANTIAGO,11.608062902582752,14.285514812209815,0.06181253734445224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
147,148,486653,53.0,MED,CAS,10,5.0,IQUIQUE,0,0,92149,0,846,0,14122,3,8000000,NO FUGA,0,IQUIQUE,13.09530867728043,15.894952224644102,0.03144452295284613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
148,149,686641,40.0,TEC,CAS,104,105.0,SANTIAGO,241245,2350,0,94880,771,7504,651,2,1400000,FUGA,1,SANTIAGO,13.439568329122334,14.151983508870947,0.07227773631760577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
149,150,296519,50.0,MED,CAS,45,80.0,SANTIAGO,0,0,0,0,1442,0,13,1,1900000,NO FUGA,0,SANTIAGO,12.599869948770657,14.45736497045232,0.0007014727555401172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
150,151,1747096,64.0,UNV,CAS,78,184.0,COLBUN,0,251206,0,94750,4450,0,1,2,8000000,NO FUGA,0,COLBUN,14.373466111329815,15.894952224644102,0.028652281107784415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
151,152,1291628,51.0,TEC,SEP,138,93.0,SANTIAGO,0,19549,0,0,497,48173,336,3,8000000,FUGA,1,SANTIAGO,14.071414770385953,15.894952224644102,0.007582457399277723,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
152,153,363666,55.0,TEC,CAS,27,226.0,CONCEPCION,0,103739,0,0,5,0,0,1,4600000,FUGA,1,CONCEPCION,12.803993892736962,15.341567078850604,0.04075364286382088,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
153,154,444782,26.0,TEC,SOL,90,110.0,SANTIAGO,0,1702,0,0,9,0,0,1,1800000,NO FUGA,0,SANTIAGO,13.005341801763668,14.403297778421795,0.0005498680894717605,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
154,155,2122,47.0,TEC,SOL,37,80.0,SANTIAGO,0,11217,170891,15261,1948,0,1259,1,650000,NO FUGA,0,SANTIAGO,7.660585461703256,13.384729180332174,13.503231452807324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
155,156,126114,27.0,TEC,SOL,45,128.0,PENAFLOR,0,14037,0,114675,0,0,108,0,1700000,NO FUGA,0,PENAFLOR,11.744949468090375,14.346139397261565,0.145923529505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
156,157,875750,33.0,UNV,CAS,27,226.0,CONCEPCION,0,373883,0,23713,65,0,0,1,4700000,FUGA,1,CONCEPCION,13.682837082937471,15.363073279446223,0.0648688063292688,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
157,158,764461,53.0,UNV,CAS,45,88.0,SANTIAGO,0,587987,0,319411,0,0,43,1,5000000,FUGA,1,SANTIAGO,13.546927597425892,15.424948670398354,0.1695764354605028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
158,159,560529,48.0,UNV,CAS,74,272.0,VALDIVIA,0,46764,0,297061,45,0,644,1,2600000,NO FUGA,0,VALDIVIA,13.236638043701621,14.77102238760702,0.08780353660814796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
159,160,42036,55.0,UNV,CAS,55,90.0,SANTIAGO,598189,388656,0,32710,1076,7644,83,1,5800000,FUGA,1,SANTIAGO,10.646305461835654,15.573368647930426,3.494824164321738,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
160,161,1385344,35.0,UNV,CAS,66,253.0,TEMUCO,2298850,236967,80800,0,1585,0,80,1,5100000,NO FUGA,0,TEMUCO,14.141459764056876,15.444751293772967,0.26999823045498345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
161,162,352410,30.0,MED,CAS,27,226.0,CONCEPCION,0,68133,0,246995,167,0,75,2,1700000,FUGA,1,CONCEPCION,12.772553387085942,14.346139397261565,0.1278425697341165,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
162,163,506780,41.0,MED,CAS,51,88.0,SANTIAGO,0,0,0,0,0,0,10,0,2100000,NO FUGA,0,SANTIAGO,13.135834236592173,14.557448378884015,3.1008101571265073e-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
163,164,3708456,28.0,BAS,SOL,68,226.0,CONCEPCION,0,0,0,0,1,1433,973,1,2000000,NO FUGA,0,CONCEPCION,15.126126445107033,14.508658238524095,9.27609765357874e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
164,165,553960,37.0,MED,CAS,84,90.0,SANTIAGO,0,1988,0,0,153,0,0,1,4500000,NO FUGA,0,SANTIAGO,13.224849566139515,15.319588176962746,0.0005523864538955881,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
165,166,26420,50.0,MED,SOL,139,85.0,SANTIAGO,0,2314605,0,0,0,37215,0,0,8000000,NO FUGA,0,SANTIAGO,10.181914427473568,15.894952224644102,12.716670271439385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
166,167,2805283,42.0,MED,CAS,83,92.0,SANTIAGO,839832,74253,0,1310686,975,952,27240,1,8000000,NO FUGA,0,SANTIAGO,14.84701533958556,15.894952224644102,0.11478032188349116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
167,168,734582,40.0,UNV,SOL,138,1.0,ARICA,0,344321,0,0,496,0,444,1,3100000,FUGA,1,ARICA,13.507058270254024,14.946912992035967,0.06714450239339223,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
168,169,104793,48.0,MED,CAS,24,87.0,SANTIAGO,0,0,0,341008,0,0,390,0,2700000,NO FUGA,0,SANTIAGO,11.559751797321729,14.80876270134486,0.4654059499612161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
169,170,68405,32.0,TEC,CAS,31,119.0,SANTIAGO,21944,460806,0,0,491,6751,0,1,1900000,NO FUGA,0,SANTIAGO,11.133215819061775,14.45736497045232,1.0233023901761567,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
170,171,449696,53.0,UNV,SOL,27,226.0,CONCEPCION,0,41400,0,95303,171,0,372,1,3500000,FUGA,1,CONCEPCION,13.01632930162247,15.068273812173887,0.04359993036565655,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
171,172,166128,42.0,MED,CAS,138,1.0,ARICA,0,0,0,0,0,0,2795,1,2800000,FUGA,1,ARICA,12.020519873979996,14.845130332288226,0.002404342262764684,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
172,173,1546277,31.0,TEC,VIU,67,226.0,CONCEPCION,0,325570,0,0,333,0,53,1,2300000,NO FUGA,0,CONCEPCION,14.251361310851477,14.648420115681892,0.030114452788398013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
173,174,4796337,43.0,UNV,CAS,53,80.0,SANTIAGO,0,1256,0,273605,409,0,23,3,1300000,FUGA,1,SANTIAGO,15.383363268042432,14.077875591662238,0.008199531076676697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
174,175,511493,47.0,UNV,CAS,122,97.0,SANTIAGO,0,305575,0,137626,250,2436,423,2,1800000,FUGA,1,SANTIAGO,13.14509113409974,14.403297778421795,0.12465217370660846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
175,176,1159911,35.0,TEC,SEP,102,91.0,SANTIAGO,0,330643,0,0,31,0,0,1,2000000,NO FUGA,0,SANTIAGO,13.96385469813591,14.508658238524095,0.040726646884360715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
176,177,237667,51.0,MED,CAS,124,253.0,TEMUCO,0,1126494,0,117,2082,3542,0,2,800000,NO FUGA,0,TEMUCO,12.378630020810764,13.592368256649284,0.6805656654057989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
177,178,277757,49.0,UNV,CAS,25,88.0,SANTIAGO,0,0,0,0,98,0,0,1,2300000,NO FUGA,0,SANTIAGO,12.534505509967369,14.648420115681892,5.091809438774591e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
178,179,646399,50.0,MED,CAS,138,1.0,ARICA,0,273138,0,0,2786,0,118,3,2600000,FUGA,1,ARICA,13.379173786189023,14.77102238760702,0.06100676870743037,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
179,180,5645,44.0,UNV,SOL,29,90.0,SANTIAGO,0,45993,0,82676,352,0,157,2,3400000,FUGA,1,SANTIAGO,8.638702608813434,15.039286283703994,3.2691129950651656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
180,181,242897,31.0,MED,CAS,27,226.0,CONCEPCION,0,178708,0,147790,118,0,1111,1,2300000,FUGA,1,CONCEPCION,12.40039688111528,14.648420115681892,0.1927495428691409,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
181,182,1227273,38.0,MED,CAS,59,88.0,SANTIAGO,0,0,0,0,6,0,0,1,7500000,NO FUGA,0,SANTIAGO,14.020306007646786,15.830413711839864,8.148146337448962e-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
182,183,1681477,46.0,TEC,CAS,41,103.0,SANTIAGO,906387,345609,0,589680,11187,0,405,1,3700000,NO FUGA,0,SANTIAGO,14.335183726520523,15.123843647884687,0.15745247439347326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
183,184,698435,55.0,UNV,SOL,138,1.0,ARICA,807625,37361,0,380806,1828,0,395,1,4500000,FUGA,1,ARICA,13.456598828570813,15.319588176962746,0.2511770703685484,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
184,185,842371,35.0,MED,CAS,72,504.0,EL SALVADOR,0,23200,0,0,111,1400,457,1,8000000,NO FUGA,0,EL SALVADOR,13.643977000882924,15.894952224644102,0.004268394126307088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
185,186,230970,42.0,TEC,SOL,13,16.0,ANTOFAGASTA,0,0,0,0,236,5698,386,1,1600000,NO FUGA,0,ANTOFAGASTA,12.350047440497443,14.285514812209815,0.003909598649175217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
186,187,305258,24.0,UNV,CAS,90,128.0,PENAFLOR,0,21321,0,15557,188,0,10,1,1600000,NO FUGA,0,PENAFLOR,12.62891587556779,14.285514812209815,0.017351598600902466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
187,188,1480598,36.0,TEC,VIU,39,88.0,SANTIAGO,0,0,0,0,197,0,0,1,8000000,NO FUGA,0,SANTIAGO,14.207957293589043,15.894952224644102,1.9104249962322175e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
188,189,178946,25.0,UNV,CAS,16,93.0,SANTIAGO,0,247290,0,0,46,0,0,1,2600000,FUGA,1,SANTIAGO,12.0948449515943,14.77102238760702,0.19745541751621798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
189,190,728288,46.0,UNV,SEP,118,93.0,SANTIAGO,295430,435461,0,0,2124,391,0,3,6300000,FUGA,1,SANTIAGO,13.498453226425873,15.656060350091908,0.14386125896819468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
190,191,2441832,37.0,TEC,VIU,64,314.0,COYHAIQUE,30169,93461,0,268987,1221,1523,108,3,650000,NO FUGA,0,COYHAIQUE,14.708259544745932,13.384729180332174,0.023136609842820587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
191,192,158529,52.0,UNV,CAS,52,80.0,SANTIAGO,0,126951,0,6603,1196,0,0,2,1000000,FUGA,1,SANTIAGO,11.973699128837273,13.815511557963774,0.12142978797029476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
